7.600,-1.187,1.634,-1
7.650,-1.061,1.731,-1
7.700,-0.926,1.818,-1
7.750,-0.785,1.894,-1
7.800,-0.637,1.959,-1
7.850,-0.483,2.013,-1
7.900,-0.325,2.054,-1
7.950,-0.164,2.084,-1
8.000,-0.000,2.100,-1
8.050,0.166,2.103,-1
8.100,0.332,2.094,-1
8.150,0.497,2.071,-1
8.200,0.661,2.035,-1
8.250,0.823,1.986,-1
8.300,0.981,1.925,-1
8.350,1.134,1.850,-1
8.400,1.281,1.764,-1
8.450,1.422,1.665,-1
8.500,1.556,1.556,-1
8.550,1.680,1.435,-1
8.600,1.796,1.305,-1
8.650,1.901,1.165,-1
8.700,1.996,1.017,-1
8.750,2.079,0.861,-1
8.800,2.149,0.698,-1
8.850,2.207,0.530,-1
8.900,2.252,0.357,-1
8.950,2.283,0.180,-1
9.000,2.300,0.000,-1
9.050,2.303,-0.181,-1
9.100,2.291,-0.363,-1
9.150,2.266,-0.544,-1
9.200,2.225,-0.723,-1
9.250,2.171,-0.899,-1
9.300,2.103,-1.071,-1
9.350,2.021,-1.238,-1
9.400,1.925,-1.399,-1
9.450,1.817,-1.552,-1
9.500,1.697,-1.697,-1
9.550,1.565,-1.833,-1
9.600,1.422,-1.958,-1
9.650,1.270,-2.072,-1
9.700,1.108,-2.174,-1
9.750,0.938,-2.264,-1
9.800,0.760,-2.340,-1
9.850,0.577,-2.402,-1
9.900,0.388,-2.449,-1
9.950,0.195,-2.482,-1
10.000,-0.000,-2.500,-1
10.050,-0.197,-2.502,-1
10.100,-0.394,-2.489,-1
10.150,-0.591,-2.460,-1
10.200,-0.785,-2.416,-1
10.250,-0.976,-2.356,-1
10.300,-1.162,-2.281,-1
10.350,-1.343,-2.191,-1
10.400,-1.516,-2.087,-1
10.450,-1.682,-1.969,-1
10.500,-1.838,-1.838,-1
10.550,-1.985,-1.695,-1
10.600,-2.120,-1.540,-1
10.650,-2.242,-1.374,-1
10.700,-2.352,-1.199,-1
10.750,-2.448,-1.014,-1
10.800,-2.530,-0.822,-1
10.850,-2.596,-0.623,-1
10.900,-2.647,-0.419,-1
10.950,-2.682,-0.211,-1
11.000,-2.700,0.000,-1
11.050,-2.702,0.213,-1
11.100,-2.687,0.426,-1
11.150,-2.655,0.637,-1
11.200,-2.606,0.847,-1
11.250,-2.541,1.052,-1
11.300,-2.459,1.253,-1
11.350,-2.362,1.447,-1
11.400,-2.249,1.634,-1
11.450,-2.122,1.812,-1
11.500,-1.980,1.980,-1
11.550,-1.825,2.137,-1
11.600,-1.658,2.281,-1
11.650,-1.479,2.413,-1
11.700,-1.289,2.530,-1
11.750,-1.091,2.633,-1
11.800,-0.884,2.720,-1
11.850,-0.670,2.791,-1
11.900,-0.451,2.845,-1
11.950,-0.227,2.881,-1
