3.900,0.863,1.227,-1.390,0.194,-0.134,-0.100
4.000,0.882,1.214,-1.400,0.192,-0.137,-0.100
4.100,0.901,1.200,-1.410,0.190,-0.140,-0.100
4.200,0.919,1.185,-1.420,0.187,-0.143,-0.100
4.300,0.938,1.171,-1.430,0.185,-0.146,-0.100
4.400,0.956,1.156,-1.440,0.183,-0.149,-0.100
4.500,0.974,1.141,-1.450,0.180,-0.152,-0.100
4.600,0.992,1.125,-1.460,0.178,-0.154,-0.100
4.700,1.010,1.109,-1.470,0.176,-0.157,-0.100
4.800,1.027,1.093,-1.480,0.173,-0.160,-0.100
4.900,1.044,1.077,-1.490,0.170,-0.163,-0.100
5.000,1.061,1.061,-1.500,0.168,-0.165,-0.100
5.100,1.077,1.044,-1.510,0.165,-0.168,-0.100
5.200,1.093,1.027,-1.520,0.163,-0.170,-0.100
5.300,1.109,1.010,-1.530,0.160,-0.173,-0.100
5.400,1.125,0.992,-1.540,0.157,-0.176,-0.100
5.500,1.141,0.974,-1.550,0.154,-0.178,-0.100
5.600,1.156,0.956,-1.560,0.152,-0.180,-0.100
5.700,1.171,0.938,-1.570,0.149,-0.183,-0.100
5.800,1.185,0.919,-1.580,0.146,-0.185,-0.100
5.900,1.200,0.901,-1.590,0.143,-0.187,-0.100
6.000,1.214,0.882,-1.600,0.140,-0.190,-0.100
6.100,1.227,0.863,-1.610,0.137,-0.192,-0.100
6.200,1.241,0.843,-1.620,0.134,-0.194,-0.100
6.300,1.254,0.824,-1.630,0.131,-0.196,-0.100
6.400,1.266,0.804,-1.640,0.128,-0.198,-0.100
6.500,1.279,0.784,-1.650,0.125,-0.200,-0.100
6.600,1.291,0.764,-1.660,0.122,-0.202,-0.100
6.700,1.303,0.743,-1.670,0.118,-0.204,-0.100
6.800,1.314,0.723,-1.680,0.115,-0.206,-0.100
6.900,1.326,0.702,-1.690,0.112,-0.207,-0.100
7.000,1.337,0.681,-1.700,0.109,-0.209,-0.100
7.100,1.347,0.660,-1.710,0.105,-0.211,-0.100
7.200,1.357,0.639,-1.720,0.102,-0.212,-0.100
7.300,1.367,0.617,-1.730,0.099,-0.214,-0.100
7.400,1.377,0.596,-1.740,0.095,-0.215,-0.100
7.500,1.386,0.574,-1.750,0.092,-0.217,-0.100
7.600,1.395,0.552,-1.760,0.088,-0.218,-0.100
7.700,1.403,0.530,-1.770,0.085,-0.220,-0.100
7.800,1.411,0.508,-1.780,0.082,-0.221,-0.100
7.900,1.419,0.486,-1.790,0.078,-0.222,-0.100
8.000,1.427,0.464,-1.800,0.075,-0.224,-0.100
8.100,1.434,0.441,-1.810,0.071,-0.225,-0.100
8.200,1.440,0.418,-1.820,0.068,-0.226,-0.100
8.300,1.447,0.396,-1.830,0.064,-0.227,-0.100
8.400,1.453,0.373,-1.840,0.060,-0.228,-0.100
8.500,1.459,0.350,-1.850,0.057,-0.229,-0.100
8.600,1.464,0.327,-1.860,0.053,-0.230,-0.100
8.700,1.469,0.304,-1.870,0.050,-0.230,-0.100
8.800,1.473,0.281,-1.880,0.046,-0.231,-0.100
8.900,1.478,0.258,-1.890,0.042,-0.232,-0.100
9.000,1.482,0.235,-1.900,0.039,-0.232,-0.100
9.100,1.485,0.211,-1.910,0.035,-0.233,-0.100
9.200,1.488,0.188,-1.920,0.031,-0.234,-0.100
9.300,1.491,0.165,-1.930,0.028,-0.234,-0.100
9.400,1.493,0.141,-1.940,0.024,-0.234,-0.100
9.500,1.495,0.118,-1.950,0.020,-0.235,-0.100
9.600,1.497,0.094,-1.960,0.017,-0.235,-0.100
9.700,1.498,0.071,-1.970,0.013,-0.235,-0.100
9.800,1.499,0.047,-1.980,0.009,-0.235,-0.100
9.900,1.500,0.024,-1.990,0.006,-0.236,-0.100
10.000,1.500,0.000,-2.000,0.002,-0.236,-0.100
10.100,1.500,-0.024,-2.010,-0.002,-0.236,-0.100
10.200,1.499,-0.047,-2.020,-0.006,-0.236,-0.100
10.300,1.498,-0.071,-2.030,-0.009,-0.235,-0.100
10.400,1.497,-0.094,-2.040,-0.013,-0.235,-0.100
10.500,1.495,-0.118,-2.050,-0.017,-0.235,-0.100
10.600,1.493,-0.141,-2.060,-0.020,-0.235,-0.100
10.700,1.491,-0.165,-2.070,-0.024,-0.234,-0.100
10.800,1.488,-0.188,-2.080,-0.028,-0.234,-0.100
10.900,1.485,-0.211,-2.090,-0.031,-0.234,-0.100
11.000,1.482,-0.235,-2.100,-0.035,-0.233,-0.100
11.100,1.478,-0.258,-2.110,-0.039,-0.232,-0.100
11.200,1.473,-0.281,-2.120,-0.042,-0.232,-0.100
11.300,1.469,-0.304,-2.130,-0.046,-0.231,-0.100
11.400,1.464,-0.327,-2.140,-0.050,-0.230,-0.100
11.500,1.459,-0.350,-2.150,-0.053,-0.230,-0.100
11.600,1.453,-0.373,-2.160,-0.057,-0.229,-0.100
11.700,1.447,-0.396,-2.170,-0.060,-0.228,-0.100
11.800,1.440,-0.418,-2.180,-0.064,-0.227,-0.100
11.900,1.434,-0.441,-2.190,-0.068,-0.226,-0.100
12.000,1.427,-0.464,-2.200,-0.071,-0.225,-0.100
12.100,1.419,-0.486,-2.210,-0.075,-0.224,-0.100
12.200,1.411,-0.508,-2.220,-0.078,-0.222,-0.100
12.300,1.403,-0.530,-2.230,-0.082,-0.221,-0.100
12.400,1.395,-0.552,-2.240,-0.085,-0.220,-0.100
12.500,1.386,-0.574,-2.250,-0.088,-0.218,-0.100
12.600,1.377,-0.596,-2.260,-0.092,-0.217,-0.100
12.700,1.367,-0.617,-2.270,-0.095,-0.215,-0.100
12.800,1.357,-0.639,-2.280,-0.099,-0.214,-0.100
12.900,1.347,-0.660,-2.290,-0.102,-0.212,-0.100
13.000,1.337,-0.681,-2.300,-0.105,-0.211,-0.100
13.100,1.326,-0.702,-2.310,-0.109,-0.209,-0.100
13.200,1.314,-0.723,-2.320,-0.112,-0.207,-0.100
13.300,1.303,-0.743,-2.330,-0.115,-0.206,-0.100
13.400,1.291,-0.764,-2.340,-0.118,-0.204,-0.100
13.500,1.279,-0.784,-2.350,-0.122,-0.202,-0.100
13.600,1.266,-0.804,-2.360,-0.125,-0.200,-0.100
13.700,1.254,-0.824,-2.370,-0.128,-0.198,-0.100
13.800,1.241,-0.843,-2.380,-0.131,-0.196,-0.100
13.900,1.227,-0.863,-2.390,-0.134,-0.194,-0.100
14.000,1.214,-0.882,-2.400,-0.137,-0.192,-0.100
14.100,1.200,-0.901,-2.410,-0.140,-0.190,-0.100
14.200,1.185,-0.919,-2.420,-0.143,-0.187,-0.100
14.300,1.171,-0.938,-2.430,-0.146,-0.185,-0.100
14.400,1.156,-0.956,-2.440,-0.149,-0.183,-0.100
14.500,1.141,-0.974,-2.450,-0.152,-0.180,-0.100
14.600,1.125,-0.992,-2.460,-0.154,-0.178,-0.100
14.700,1.109,-1.010,-2.470,-0.157,-0.176,-0.100
14.800,1.093,-1.027,-2.480,-0.160,-0.173,-0.100
14.900,1.077,-1.044,-2.490,-0.163,-0.170,-0.100
15.000,1.061,-1.061,-2.500,-0.165,-0.168,-0.100
15.100,1.044,-1.077,-2.510,-0.168,-0.165,-0.100
15.200,1.027,-1.093,-2.520,-0.170,-0.163,-0.100
15.300,1.010,-1.109,-2.530,-0.173,-0.160,-0.100
15.400,0.992,-1.125,-2.540,-0.176,-0.157,-0.100
15.500,0.974,-1.141,-2.550,-0.178,-0.154,-0.100
15.600,0.956,-1.156,-2.560,-0.180,-0.152,-0.100
15.700,0.938,-1.171,-2.570,-0.183,-0.149,-0.100
15.800,0.919,-1.185,-2.580,-0.185,-0.146,-0.100
15.900,0.901,-1.200,-2.590,-0.187,-0.143,-0.100
16.000,0.882,-1.214,-2.600,-0.190,-0.140,-0.100
16.100,0.863,-1.227,-2.610,-0.192,-0.137,-0.100
16.200,0.843,-1.241,-2.620,-0.194,-0.134,-0.100
16.300,0.824,-1.254,-2.630,-0.196,-0.131,-0.100
16.400,0.804,-1.266,-2.640,-0.198,-0.128,-0.100
16.500,0.784,-1.279,-2.650,-0.200,-0.125,-0.100
16.600,0.764,-1.291,-2.660,-0.202,-0.122,-0.100
16.700,0.743,-1.303,-2.670,-0.204,-0.118,-0.100
16.800,0.723,-1.314,-2.680,-0.206,-0.115,-0.100
16.900,0.702,-1.326,-2.690,-0.207,-0.112,-0.100
17.000,0.681,-1.337,-2.700,-0.209,-0.109,-0.100
17.100,0.660,-1.347,-2.710,-0.211,-0.105,-0.100
17.200,0.639,-1.357,-2.720,-0.212,-0.102,-0.100
17.300,0.617,-1.367,-2.730,-0.214,-0.099,-0.100
17.400,0.596,-1.377,-2.740,-0.215,-0.095,-0.100
17.500,0.574,-1.386,-2.750,-0.217,-0.092,-0.100
17.600,0.552,-1.395,-2.760,-0.218,-0.088,-0.100
17.700,0.530,-1.403,-2.770,-0.220,-0.085,-0.100
17.800,0.508,-1.411,-2.780,-0.221,-0.082,-0.100
17.900,0.486,-1.419,-2.790,-0.222,-0.078,-0.100
18.000,0.464,-1.427,-2.800,-0.224,-0.075,-0.100
18.100,0.441,-1.434,-2.810,-0.225,-0.071,-0.100
18.200,0.418,-1.440,-2.820,-0.226,-0.068,-0.100
18.300,0.396,-1.447,-2.830,-0.227,-0.064,-0.100
18.400,0.373,-1.453,-2.840,-0.228,-0.060,-0.100
18.500,0.350,-1.459,-2.850,-0.229,-0.057,-0.100
18.600,0.327,-1.464,-2.860,-0.230,-0.053,-0.100
18.700,0.304,-1.469,-2.870,-0.230,-0.050,-0.100
18.800,0.281,-1.473,-2.880,-0.231,-0.046,-0.100
18.900,0.258,-1.478,-2.890,-0.232,-0.042,-0.100
19.000,0.235,-1.482,-2.900,-0.232,-0.039,-0.100
19.100,0.211,-1.485,-2.910,-0.233,-0.035,-0.100
19.200,0.188,-1.488,-2.920,-0.234,-0.031,-0.100
19.300,0.165,-1.491,-2.930,-0.234,-0.028,-0.100
19.400,0.141,-1.493,-2.940,-0.234,-0.024,-0.100
19.500,0.118,-1.495,-2.950,-0.235,-0.020,-0.100
19.600,0.094,-1.497,-2.960,-0.235,-0.017,-0.100
19.700,0.071,-1.498,-2.970,-0.235,-0.013,-0.100
19.800,0.047,-1.499,-2.980,-0.235,-0.009,-0.100
19.900,0.024,-1.500,-2.990,-0.236,-0.006,-0.100
20.000,-0.000,-1.500,-3.000,-0.236,-0.002,-0.100
20.100,-0.024,-1.500,-2.990,-0.236,0.002,0.100
20.200,-0.047,-1.499,-2.980,-0.236,0.006,0.100
20.300,-0.071,-1.498,-2.970,-0.235,0.009,0.100
20.400,-0.094,-1.497,-2.960,-0.235,0.013,0.100
20.500,-0.118,-1.495,-2.950,-0.235,0.017,0.100
20.600,-0.141,-1.493,-2.940,-0.235,0.020,0.100
20.700,-0.165,-1.491,-2.930,-0.234,0.024,0.100
20.800,-0.188,-1.488,-2.920,-0.234,0.028,0.100
20.900,-0.211,-1.485,-2.910,-0.234,0.031,0.100
21.000,-0.235,-1.482,-2.900,-0.233,0.035,0.100
21.100,-0.258,-1.478,-2.890,-0.232,0.039,0.100
21.200,-0.281,-1.473,-2.880,-0.232,0.042,0.100
21.300,-0.304,-1.469,-2.870,-0.231,0.046,0.100
21.400,-0.327,-1.464,-2.860,-0.230,0.050,0.100
21.500,-0.350,-1.459,-2.850,-0.230,0.053,0.100
21.600,-0.373,-1.453,-2.840,-0.229,0.057,0.100
21.700,-0.396,-1.447,-2.830,-0.228,0.060,0.100
21.800,-0.418,-1.440,-2.820,-0.227,0.064,0.100
21.900,-0.441,-1.434,-2.810,-0.226,0.068,0.100
22.000,-0.464,-1.427,-2.800,-0.225,0.071,0.100
22.100,-0.486,-1.419,-2.790,-0.224,0.075,0.100
22.200,-0.508,-1.411,-2.780,-0.222,0.078,0.100
22.300,-0.530,-1.403,-2.770,-0.221,0.082,0.100
22.400,-0.552,-1.395,-2.760,-0.220,0.085,0.100
22.500,-0.574,-1.386,-2.750,-0.218,0.088,0.100
22.600,-0.596,-1.377,-2.740,-0.217,0.092,0.100
22.700,-0.617,-1.367,-2.730,-0.215,0.095,0.100
22.800,-0.639,-1.357,-2.720,-0.214,0.099,0.100
22.900,-0.660,-1.347,-2.710,-0.212,0.102,0.100
23.000,-0.681,-1.337,-2.700,-0.211,0.105,0.100
23.100,-0.702,-1.326,-2.690,-0.209,0.109,0.100
23.200,-0.723,-1.314,-2.680,-0.207,0.112,0.100
23.300,-0.743,-1.303,-2.670,-0.206,0.115,0.100
23.400,-0.764,-1.291,-2.660,-0.204,0.118,0.100
23.500,-0.784,-1.279,-2.650,-0.202,0.122,0.100
23.600,-0.804,-1.266,-2.640,-0.200,0.125,0.100
23.700,-0.824,-1.254,-2.630,-0.198,0.128,0.100
23.800,-0.843,-1.241,-2.620,-0.196,0.131,0.100
23.900,-0.863,-1.227,-2.610,-0.194,0.134,0.100
24.000,-0.882,-1.214,-2.600,-0.192,0.137,0.100
24.100,-0.901,-1.200,-2.590,-0.190,0.140,0.100
24.200,-0.919,-1.185,-2.580,-0.187,0.143,0.100
24.300,-0.938,-1.171,-2.570,-0.185,0.146,0.100
24.400,-0.956,-1.156,-2.560,-0.183,0.149,0.100
24.500,-0.974,-1.141,-2.550,-0.180,0.152,0.100
24.600,-0.992,-1.125,-2.540,-0.178,0.154,0.100
24.700,-1.010,-1.109,-2.530,-0.176,0.157,0.100
24.800,-1.027,-1.093,-2.520,-0.173,0.160,0.100
24.900,-1.044,-1.077,-2.510,-0.170,0.163,0.100
25.000,-1.061,-1.061,-2.500,-0.168,0.165,0.100
25.100,-1.077,-1.044,-2.490,-0.165,0.168,0.100
25.200,-1.093,-1.027,-2.480,-0.163,0.170,0.100
25.300,-1.109,-1.010,-2.470,-0.160,0.173,0.100
25.400,-1.125,-0.992,-2.460,-0.157,0.176,0.100
25.500,-1.141,-0.974,-2.450,-0.154,0.178,0.100
25.600,-1.156,-0.956,-2.440,-0.152,0.180,0.100
25.700,-1.171,-0.938,-2.430,-0.149,0.183,0.100
25.800,-1.185,-0.919,-2.420,-0.146,0.185,0.100
25.900,-1.200,-0.901,-2.410,-0.143,0.187,0.100
26.000,-1.214,-0.882,-2.400,-0.140,0.190,0.100
26.100,-1.227,-0.863,-2.390,-0.137,0.192,0.100
26.200,-1.241,-0.843,-2.380,-0.134,0.194,0.100
26.300,-1.254,-0.824,-2.370,-0.131,0.196,0.100
26.400,-1.266,-0.804,-2.360,-0.128,0.198,0.100
26.500,-1.279,-0.784,-2.350,-0.125,0.200,0.100
26.600,-1.291,-0.764,-2.340,-0.122,0.202,0.100
26.700,-1.303,-0.743,-2.330,-0.118,0.204,0.100
26.800,-1.314,-0.723,-2.320,-0.115,0.206,0.100
26.900,-1.326,-0.702,-2.310,-0.112,0.207,0.100
27.000,-1.337,-0.681,-2.300,-0.109,0.209,0.100
27.100,-1.347,-0.660,-2.290,-0.105,0.211,0.100
27.200,-1.357,-0.639,-2.280,-0.102,0.212,0.100
27.300,-1.367,-0.617,-2.270,-0.099,0.214,0.100
27.400,-1.377,-0.596,-2.260,-0.095,0.215,0.100
27.500,-1.386,-0.574,-2.250,-0.092,0.217,0.100
27.600,-1.395,-0.552,-2.240,-0.088,0.218,0.100
27.700,-1.403,-0.530,-2.230,-0.085,0.220,0.100
27.800,-1.411,-0.508,-2.220,-0.082,0.221,0.100
27.900,-1.419,-0.486,-2.210,-0.078,0.222,0.100
28.000,-1.427,-0.464,-2.200,-0.075,0.224,0.100
28.100,-1.434,-0.441,-2.190,-0.071,0.225,0.100
28.200,-1.440,-0.418,-2.180,-0.068,0.226,0.100
28.300,-1.447,-0.396,-2.170,-0.064,0.227,0.100
28.400,-1.453,-0.373,-2.160,-0.060,0.228,0.100
28.500,-1.459,-0.350,-2.150,-0.057,0.229,0.100
28.600,-1.464,-0.327,-2.140,-0.053,0.230,0.100
28.700,-1.469,-0.304,-2.130,-0.050,0.230,0.100
28.800,-1.473,-0.281,-2.120,-0.046,0.231,0.100
28.900,-1.478,-0.258,-2.110,-0.042,0.232,0.100
29.000,-1.482,-0.235,-2.100,-0.039,0.232,0.100
29.100,-1.485,-0.211,-2.090,-0.035,0.233,0.100
29.200,-1.488,-0.188,-2.080,-0.031,0.234,0.100
29.300,-1.491,-0.165,-2.070,-0.028,0.234,0.100
29.400,-1.493,-0.141,-2.060,-0.024,0.234,0.100
29.500,-1.495,-0.118,-2.050,-0.020,0.235,0.100
29.600,-1.497,-0.094,-2.040,-0.017,0.235,0.100
29.700,-1.498,-0.071,-2.030,-0.013,0.235,0.100
29.800,-1.499,-0.047,-2.020,-0.009,0.235,0.100
29.900,-1.500,-0.024,-2.010,-0.006,0.236,0.100
30.000,-1.500,0.000,-2.000,-0.002,0.236,0.100
30.100,-1.500,0.024,-1.990,0.002,0.236,0.100
30.200,-1.499,0.047,-1.980,0.006,0.236,0.100
30.300,-1.498,0.071,-1.970,0.009,0.235,0.100
30.400,-1.497,0.094,-1.960,0.013,0.235,0.100
30.500,-1.495,0.118,-1.950,0.017,0.235,0.100
30.600,-1.493,0.141,-1.940,0.020,0.235,0.100
30.700,-1.491,0.165,-1.930,0.024,0.234,0.100
30.800,-1.488,0.188,-1.920,0.028,0.234,0.100
30.900,-1.485,0.211,-1.910,0.031,0.234,0.100
31.000,-1.482,0.235,-1.900,0.035,0.233,0.100
31.100,-1.478,0.258,-1.890,0.039,0.232,0.100
31.200,-1.473,0.281,-1.880,0.042,0.232,0.100
31.300,-1.469,0.304,-1.870,0.046,0.231,0.100
31.400,-1.464,0.327,-1.860,0.050,0.230,0.100
31.500,-1.459,0.350,-1.850,0.053,0.230,0.100
31.600,-1.453,0.373,-1.840,0.057,0.229,0.100
31.700,-1.447,0.396,-1.830,0.060,0.228,0.100
31.800,-1.440,0.418,-1.820,0.064,0.227,0.100
31.900,-1.434,0.441,-1.810,0.068,0.226,0.100
32.000,-1.427,0.464,-1.800,0.071,0.225,0.100
32.100,-1.419,0.486,-1.790,0.075,0.224,0.100
32.200,-1.411,0.508,-1.780,0.078,0.222,0.100
32.300,-1.403,0.530,-1.770,0.082,0.221,0.100
32.400,-1.395,0.552,-1.760,0.085,0.220,0.100
32.500,-1.386,0.574,-1.750,0.088,0.218,0.100
32.600,-1.377,0.596,-1.740,0.092,0.217,0.100
32.700,-1.367,0.617,-1.730,0.095,0.215,0.100
32.800,-1.357,0.639,-1.720,0.099,0.214,0.100
32.900,-1.347,0.660,-1.710,0.102,0.212,0.100
33.000,-1.337,0.681,-1.700,0.105,0.211,0.100
33.100,-1.326,0.702,-1.690,0.109,0.209,0.100
33.200,-1.314,0.723,-1.680,0.112,0.207,0.100
33.300,-1.303,0.743,-1.670,0.115,0.206,0.100
33.400,-1.291,0.764,-1.660,0.118,0.204,0.100
33.500,-1.279,0.784,-1.650,0.122,0.202,0.100
33.600,-1.266,0.804,-1.640,0.125,0.200,0.100
33.700,-1.254,0.824,-1.630,0.128,0.198,0.100
33.800,-1.241,0.843,-1.620,0.131,0.196,0.100
33.900,-1.227,0.863,-1.610,0.134,0.194,0.100
34.000,-1.214,0.882,-1.600,0.137,0.192,0.100
34.100,-1.200,0.901,-1.590,0.140,0.190,0.100
34.200,-1.185,0.919,-1.580,0.143,0.187,0.100
34.300,-1.171,0.938,-1.570,0.146,0.185,0.100
34.400,-1.156,0.956,-1.560,0.149,0.183,0.100
34.500,-1.141,0.974,-1.550,0.152,0.180,0.100
34.600,-1.125,0.992,-1.540,0.154,0.178,0.100
34.700,-1.109,1.010,-1.530,0.157,0.176,0.100
34.800,-1.093,1.027,-1.520,0.160,0.173,0.100
34.900,-1.077,1.044,-1.510,0.163,0.170,0.100
35.000,-1.061,1.061,-1.500,0.165,0.168,0.100
35.100,-1.044,1.077,-1.490,0.168,0.165,0.100
35.200,-1.027,1.093,-1.480,0.170,0.163,0.100
35.300,-1.010,1.109,-1.470,0.173,0.160,0.100
35.400,-0.992,1.125,-1.460,0.176,0.157,0.100
35.500,-0.974,1.141,-1.450,0.178,0.154,0.100
35.600,-0.956,1.156,-1.440,0.180,0.152,0.100
35.700,-0.938,1.171,-1.430,0.183,0.149,0.100
35.800,-0.919,1.185,-1.420,0.185,0.146,0.100
35.900,-0.901,1.200,-1.410,0.187,0.143,0.100
36.000,-0.882,1.214,-1.400,0.190,0.140,0.100
36.100,-0.863,1.227,-1.390,0.192,0.137,0.100
36.200,-0.843,1.241,-1.380,0.194,0.134,0.100
36.300,-0.824,1.254,-1.370,0.196,0.131,0.100
36.400,-0.804,1.266,-1.360,0.198,0.128,0.100
36.500,-0.784,1.279,-1.350,0.200,0.125,0.100
36.600,-0.764,1.291,-1.340,0.202,0.122,0.100
36.700,-0.743,1.303,-1.330,0.204,0.118,0.100
36.800,-0.723,1.314,-1.320,0.206,0.115,0.100
36.900,-0.702,1.326,-1.310,0.207,0.112,0.100
37.000,-0.681,1.337,-1.300,0.209,0.109,0.100
37.100,-0.660,1.347,-1.290,0.211,0.105,0.100
37.200,-0.639,1.357,-1.280,0.212,0.102,0.100
37.300,-0.617,1.367,-1.270,0.214,0.099,0.100
37.400,-0.596,1.377,-1.260,0.215,0.095,0.100
37.500,-0.574,1.386,-1.250,0.217,0.092,0.100
37.600,-0.552,1.395,-1.240,0.218,0.088,0.100
37.700,-0.530,1.403,-1.230,0.220,0.085,0.100
37.800,-0.508,1.411,-1.220,0.221,0.082,0.100
37.900,-0.486,1.419,-1.210,0.222,0.078,0.100
38.000,-0.464,1.427,-1.200,0.224,0.075,0.100
38.100,-0.441,1.434,-1.190,0.225,0.071,0.100
38.200,-0.418,1.440,-1.180,0.226,0.068,0.100
38.300,-0.396,1.447,-1.170,0.227,0.064,0.100
38.400,-0.373,1.453,-1.160,0.228,0.060,0.100
38.500,-0.350,1.459,-1.150,0.229,0.057,0.100
38.600,-0.327,1.464,-1.140,0.230,0.053,0.100
38.700,-0.304,1.469,-1.130,0.230,0.050,0.100
38.800,-0.281,1.473,-1.120,0.231,0.046,0.100
38.900,-0.258,1.478,-1.110,0.232,0.042,0.100
39.000,-0.235,1.482,-1.100,0.232,0.039,0.100
39.100,-0.211,1.485,-1.090,0.233,0.035,0.100
39.200,-0.188,1.488,-1.080,0.234,0.031,0.100
39.300,-0.165,1.491,-1.070,0.234,0.028,0.100
39.400,-0.141,1.493,-1.060,0.234,0.024,0.100
39.500,-0.118,1.495,-1.050,0.235,0.020,0.100
39.600,-0.094,1.497,-1.040,0.235,0.017,0.100
39.700,-0.071,1.498,-1.030,0.235,0.013,0.100
39.800,-0.047,1.499,-1.020,0.235,0.009,0.100
39.900,-0.024,1.500,-1.010,0.236,0.006,0.100
